Gen	t_n9	t_n10	t_n11	t_n12	t_n13	t_n14	t_n15	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
2718000	0.4012176	0.2458692	0.1468217	0.1353810	0.1223400	0.0453860	0.0334196	0.0726425	0.0666174	0.2191000	0.1070178	0.1593441	0.1123249	-638232.957
2719000	0.3982461	0.2542886	0.1549791	0.1373611	0.1159054	0.0425191	0.0262316	0.0666705	0.0599693	0.2343796	0.1170436	0.1908457	0.1420946	-638241.836
2720000	0.3962632	0.2492817	0.1538786	0.1404456	0.1279103	0.0432851	0.0271347	0.0802023	0.0491245	0.2147792	0.1282535	0.2380902	0.1910259	-638240.347
2721000	0.4033124	0.2479943	0.1365833	0.1195773	0.1052588	0.0448196	0.0333979	0.0775482	0.0568223	0.2176046	0.0750226	0.1648246	0.1343073	-638237.286
2722000	0.3989085	0.2513685	0.1380343	0.1239921	0.1062290	0.0481529	0.0269549	0.0997559	0.0438074	0.2473619	0.2119410	0.3835186	0.2553960	-638234.613
2723000	0.3941583	0.2486729	0.1519434	0.1306661	0.1123812	0.0494255	0.0372715	0.0722772	0.0478351	0.2191150	0.1643442	0.1016218	0.2509989	-638242.390
2724000	0.3933198	0.2536238	0.1419402	0.1198802	0.1056274	0.0398424	0.0281705	0.0930461	0.0555185	0.2461883	0.1524208	0.1009385	0.1606551	-638240.062
2725000	0.3828389	0.2634758	0.1326238	0.1216780	0.1125715	0.0616230	0.0493185	0.0832343	0.0545005	0.2226582	0.2360473	0.0927426	0.1454253	-638242.643
2726000	0.4006008	0.2470176	0.1172169	0.1041415	0.0923081	0.0363713	0.0259811	0.0966095	0.0615259	0.2245672	0.3180693	0.1288475	0.1484401	-638238.479
2727000	0.3704366	0.2471298	0.1215930	0.1067548	0.0932743	0.0470615	0.0364901	0.0876172	0.0457535	0.2788650	0.3618701	0.1122327	0.2971937	-638237.885
2728000	0.3881105	0.2503706	0.1374219	0.1199121	0.1096139	0.0467711	0.0325232	0.0814110	0.0514581	0.2079525	0.1161041	0.1206573	0.1183484	-638236.540
2729000	0.3689190	0.2504354	0.1293159	0.1141875	0.1039773	0.0370449	0.0266525	0.0821635	0.0445325	0.2337241	0.1582231	0.2842809	0.2303297	-638237.910
2730000	0.4039357	0.2602496	0.1241827	0.1044909	0.0922099	0.0331866	0.0220950	0.0815219	0.0647652	0.2761658	0.1221203	0.0904027	0.2402012	-638238.690
2731000	0.3954838	0.2564662	0.1122621	0.0981255	0.0885507	0.0373939	0.0262163	0.0940029	0.0521742	0.2720296	0.1338570	0.0973181	0.1766077	-638234.376
2732000	0.4082740	0.2531967	0.1300078	0.1216171	0.1064235	0.0486153	0.0281523	0.0763273	0.0646653	0.2509043	0.0834481	0.1530097	0.2015910	-638243.849
2733000	0.4083461	0.2591818	0.1332798	0.1235273	0.1080503	0.0448087	0.0352748	0.0672419	0.0649303	0.1890616	0.1246923	0.2411371	0.3170581	-638245.825
2734000	0.3954053	0.2446725	0.1519811	0.1382203	0.1260705	0.0404634	0.0275299	0.0722459	0.0533639	0.3142627	0.1244333	0.1446329	0.2647815	-638248.880
2735000	0.3828540	0.2595704	0.1586375	0.1405453	0.1266039	0.0396919	0.0311011	0.0748920	0.0585837	0.2622842	0.1425246	0.1262796	0.3619100	-638243.544
2736000	0.4011918	0.2453862	0.1442425	0.1341176	0.1181635	0.0446272	0.0301371	0.1080737	0.0600646	0.2727981	0.3336307	0.2279781	0.1621172	-638232.813
2737000	0.3997096	0.2868670	0.1511278	0.1327230	0.1200401	0.0562089	0.0365379	0.0666835	0.0435506	0.3048537	0.2916158	0.1716594	0.2331412	-638242.293
2738000	0.4036735	0.2528839	0.1414654	0.1272474	0.1140219	0.0420725	0.0311027	0.0819224	0.0577442	0.3265690	0.1338024	0.1094643	0.2241851	-638231.677
2739000	0.3872384	0.2333288	0.1342980	0.1189937	0.1059842	0.0467365	0.0340667	0.0892680	0.0511092	0.2419131	0.1722874	0.1856350	0.1647387	-638241.244
2740000	0.3895015	0.2489688	0.1368147	0.1186884	0.1027890	0.0442156	0.0286491	0.0649014	0.0557807	0.1997980	0.1165645	0.1902640	0.1307467	-638235.774
2741000	0.4184803	0.2577962	0.1297643	0.1158294	0.1025330	0.0441772	0.0319579	0.1117988	0.0597055	0.2184633	0.1970865	0.1852475	0.0926339	-638242.218
2742000	0.3997054	0.2400010	0.1272335	0.1095147	0.0982373	0.0423820	0.0252762	0.0767636	0.0557244	0.2563253	0.1042983	0.0740561	0.3321880	-638239.885
2743000	0.3996872	0.2739759	0.1477530	0.1301867	0.1151949	0.0503061	0.0378771	0.0751685	0.0449183	0.2136525	0.2680872	0.2174043	0.1783647	-638240.727
2744000	0.3993904	0.2583036	0.1439678	0.1279511	0.1164883	0.0418560	0.0292471	0.0715731	0.0368502	0.2540429	0.1434150	0.1756658	0.2197339	-638239.997
2745000	0.4004111	0.2429105	0.1440860	0.1335450	0.1180968	0.0373575	0.0240161	0.0816495	0.0582003	0.3208060	0.1360813	0.2554369	0.1458846	-638238.807
2746000	0.4006343	0.2415166	0.1334714	0.1222127	0.1100838	0.0412101	0.0278564	0.0676416	0.0464719	0.2980214	0.1124276	0.0775325	0.1792221	-638238.176
2747000	0.3959365	0.2616317	0.1275181	0.1141593	0.1018860	0.0381313	0.0274780	0.0681468	0.0600557	0.3149053	0.1233761	0.1038858	0.2599810	-638232.261
2748000	0.4009376	0.2537886	0.1431970	0.1282777	0.1137500	0.0516601	0.0344105	0.0692116	0.0542194	0.2146960	0.1597732	0.0994243	0.0979175	-638239.105
2749000	0.4040969	0.2697137	0.1529849	0.1352053	0.1283104	0.0398095	0.0280458	0.0856842	0.0551484	0.2392562	0.2380923	0.1340440	0.2002364	-638248.193
2750000	0.3889698	0.2598141	0.1646749	0.1467859	0.1246410	0.0488623	0.0381273	0.0952528	0.0461767	0.1847214	0.2486690	0.1710330	0.2998418	-638241.335
2751000	0.3789072	0.2718270	0.1486784	0.1277910	0.1195282	0.0522764	0.0373757	0.0687800	0.0458031	0.2306639	0.2536282	0.1674492	0.1958575	-638238.298
2752000	0.4037620	0.2630197	0.1639824	0.1517449	0.1383465	0.0505144	0.0314381	0.0808598	0.0572842	0.2502612	0.1437141	0.2571452	0.2409069	-638237.859
2753000	0.4169071	0.2539723	0.1386025	0.1273078	0.1127297	0.0481102	0.0306128	0.0731483	0.0473313	0.2224735	0.1978895	0.0652062	0.1979715	-638236.656
2754000	0.3865360	0.2482728	0.1640112	0.1466105	0.1353845	0.0496805	0.0354017	0.0932752	0.0511836	0.2690237	0.2771142	0.1050849	0.1718438	-638241.075
2755000	0.4181117	0.2598761	0.1713460	0.1530188	0.1308440	0.0627101	0.0381275	0.0699827	0.0664734	0.1833523	0.1347453	0.1763337	0.2098679	-638238.194
2756000	0.3982285	0.2538351	0.1516170	0.1381066	0.1244253	0.0428709	0.0265237	0.0805903	0.0511630	0.2445990	0.3380658	0.2059035	0.1310643	-638242.343
2757000	0.3724381	0.2745273	0.1587909	0.1394763	0.1250764	0.0485511	0.0319066	0.0551251	0.0488146	0.2040132	0.2569100	0.1384496	0.2333019	-638236.654
2758000	0.4040076	0.2442209	0.1618503	0.1471374	0.1329629	0.0538232	0.0391944	0.0844253	0.0587438	0.2665942	0.1024055	0.1738330	0.2272154	-638238.288
2759000	0.4022375	0.2555800	0.1444651	0.1314171	0.1212160	0.0449832	0.0316639	0.0735695	0.0551078	0.2379430	0.1633344	0.1098215	0.2666337	-638242.742
2760000	0.3920132	0.2547714	0.1630644	0.1394606	0.1241641	0.0582315	0.0427976	0.0685278	0.0549243	0.1713868	0.2146226	0.2110106	0.2399525	-638243.282
2761000	0.3904020	0.2531044	0.1347541	0.1191106	0.1097139	0.0461501	0.0307191	0.1330257	0.0513877	0.2419796	0.3887209	0.1235647	0.1509077	-638237.805
2762000	0.4080435	0.2423325	0.1341717	0.1201996	0.1083050	0.0472397	0.0319986	0.0742639	0.0471968	0.1960676	0.0941324	0.1171145	0.1832171	-638236.693
2763000	0.3979827	0.2489487	0.1383087	0.1259849	0.1089115	0.0538118	0.0411997	0.0800670	0.0480733	0.2317476	0.0859155	0.1145814	0.2272645	-638235.981
2764000	0.3910101	0.2650984	0.1613283	0.1487755	0.1311639	0.0481529	0.0354460	0.0621395	0.0520492	0.2041350	0.2371826	0.2040243	0.3025180	-638239.068
2765000	0.3902972	0.2645286	0.1565938	0.1339776	0.1117853	0.0517073	0.0347480	0.0746492	0.0480359	0.2656707	0.1731670	0.1004697	0.4061585	-638232.362
2766000	0.3943863	0.2470839	0.1481847	0.1347331	0.1203691	0.0331798	0.0227945	0.0905004	0.0538240	0.2714087	0.2032157	0.2165655	0.1707852	-638240.800
2767000	0.3939265	0.2510057	0.1503571	0.1403616	0.1309127	0.0462657	0.0310075	0.0546279	0.0667537	0.2245032	0.1363192	0.1322052	0.4398239	-638233.934
2768000	0.4072852	0.2550526	0.1351953	0.1154318	0.1020908	0.0391448	0.0268445	0.0864089	0.0480186	0.2904276	0.1446685	0.1482391	0.4876656	-638242.892
2769000	0.3864813	0.2454580	0.1519709	0.1376191	0.1280072	0.0476474	0.0351965	0.0796540	0.0619996	0.2789190	0.2289680	0.1805287	0.1361321	-638236.448
2770000	0.3786118	0.2481797	0.1531130	0.1346124	0.1240542	0.0427810	0.0324880	0.0783660	0.0447640	0.2785017	0.2585111	0.1233342	0.2002429	-638248.454
2771000	0.3979762	0.2569931	0.1565253	0.1409262	0.1274662	0.0542718	0.0431210	0.0571405	0.0546209	0.2171004	0.3036637	0.4552940	0.1328023	-638234.543
2772000	0.4104573	0.2520398	0.1448430	0.1335467	0.1125637	0.0386070	0.0267014	0.0874100	0.0606341	0.2920263	0.1404732	0.1962968	0.2008380	-638236.941
2773000	0.3887834	0.2357772	0.1230447	0.1102023	0.0938221	0.0476832	0.0272346	0.0644896	0.0573727	0.2287150	0.1976508	0.0494917	0.2499183	-638238.477
2774000	0.3997362	0.2512363	0.1438987	0.1261180	0.1115523	0.0428549	0.0308366	0.0651347	0.0515185	0.2324800	0.1372567	0.0973796	0.1415891	-638236.727
2775000	0.3963106	0.2682656	0.1427372	0.1284422	0.1132480	0.0523427	0.0362943	0.0604204	0.0634209	0.2182112	0.1540911	0.3110568	0.1073531	-638239.912
2776000	0.4008411	0.2483335	0.1462535	0.1346232	0.1272930	0.0399767	0.0289152	0.0993512	0.0559823	0.2498552	0.2591719	0.1541676	0.1783760	-638239.301
2777000	0.3992791	0.2471654	0.1506589	0.1316286	0.1156528	0.0497037	0.0343236	0.0532855	0.0474832	0.2214783	0.1567894	0.1496613	0.1380754	-638242.154
2778000	0.3914564	0.2556615	0.1340570	0.1145454	0.1044494	0.0407410	0.0270924	0.0820731	0.0594191	0.2433289	0.0691644	0.2508574	0.1701920	-638236.959
2779000	0.3606482	0.2529503	0.1316460	0.1146169	0.1038303	0.0437180	0.0329791	0.0792632	0.0573447	0.2405255	0.1589819	0.1403990	0.1935628	-638237.428
2780000	0.3845331	0.2636115	0.1376910	0.1266971	0.1166091	0.0504229	0.0324867	0.0819195	0.0507958	0.2647205	0.1530651	0.1337516	0.2379609	-638238.128
2781000	0.3942646	0.2525360	0.1465616	0.1206703	0.1057563	0.0426307	0.0350238	0.0761760	0.0506504	0.2533351	0.1147937	0.2008245	0.0723749	-638234.670
2782000	0.3858494	0.2588551	0.1652112	0.1493200	0.1361071	0.0448808	0.0321106	0.0679293	0.0656484	0.2470166	0.1309278	0.2890149	0.1117297	-638242.038
2783000	0.4027738	0.2551010	0.1652159	0.1523010	0.1454648	0.0514865	0.0406605	0.0775837	0.0599152	0.2109877	0.2083803	0.1985662	0.1768166	-638235.849
2784000	0.4134053	0.2510055	0.1640257	0.1386137	0.1188683	0.0420268	0.0316013	0.0701730	0.0470740	0.2245715	0.1995991	0.1510864	0.2375546	-638236.207
2785000	0.3892048	0.2665551	0.1329388	0.1098824	0.0968569	0.0423011	0.0298043	0.0774823	0.0509773	0.2854216	0.1930079	0.3955946	0.3181473	-638239.981
2786000	0.3982368	0.2341202	0.1366268	0.1212410	0.1094621	0.0397529	0.0269977	0.0688896	0.0542144	0.2556046	0.1286970	0.0907406	0.1618157	-638235.361
2787000	0.3906497	0.2396422	0.1463142	0.1311663	0.1142301	0.0433910	0.0328657	0.0789007	0.0537951	0.3050649	0.1042556	0.1822453	0.1484732	-638240.319
2788000	0.3903034	0.2544418	0.1606133	0.1339243	0.1231819	0.0549208	0.0332412	0.0755013	0.0522722	0.2115266	0.2172422	0.1337437	0.1717851	-638238.453
2789000	0.3960511	0.2437076	0.1510747	0.1280993	0.1130693	0.0422745	0.0280312	0.0819669	0.0553210	0.2592747	0.2565928	0.1128097	0.2049827	-638238.367
2790000	0.3974681	0.2594981	0.1530534	0.1340010	0.1166722	0.0413844	0.0304306	0.0706483	0.0555543	0.1856217	0.1122981	0.1263702	0.1211679	-638239.120
2791000	0.3878707	0.2552238	0.1383119	0.1224767	0.1073882	0.0444192	0.0305020	0.0745609	0.0449953	0.3047844	0.1679182	0.0790681	0.2221097	-638236.046
2792000	0.4036032	0.2515177	0.1285471	0.1172513	0.1030536	0.0354889	0.0249225	0.0732894	0.0652589	0.2392938	0.1034410	0.1202634	0.1404722	-638230.515
2793000	0.3961491	0.2653657	0.1361936	0.1143967	0.1062637	0.0411778	0.0310180	0.0866307	0.0524050	0.2989702	0.1735717	0.1565422	0.1945355	-638238.950
2794000	0.4135688	0.2553112	0.1227496	0.1126528	0.0985167	0.0387274	0.0245066	0.0859007	0.0550798	0.2634971	0.1455485	0.1941294	0.2341613	-638243.776
2795000	0.4087721	0.2506378	0.1324798	0.1226750	0.1114069	0.0380185	0.0236993	0.0765489	0.0721209	0.3201288	0.1082796	0.2956515	0.2417169	-638238.808
2796000	0.3771170	0.2482484	0.1516515	0.1386664	0.1266805	0.0427495	0.0261586	0.0919723	0.0555053	0.2825188	0.0960274	0.1420090	0.1915737	-638237.117
2797000	0.4061061	0.2546881	0.1584925	0.1431750	0.1284361	0.0529708	0.0380941	0.0713239	0.0466846	0.2347706	0.2568960	0.1312079	0.3969299	-638235.670
2798000	0.3997661	0.2565333	0.1453394	0.1349261	0.1178393	0.0437702	0.0315271	0.0966864	0.0576879	0.2336475	0.1951188	0.1400916	0.1406842	-638240.170
2799000	0.3961007	0.2240343	0.1287606	0.1134692	0.1012692	0.0325849	0.0248671	0.1039202	0.0571964	0.3224513	0.1371477	0.1014993	0.1517002	-638232.687
2800000	0.4079971	0.2457209	0.1220340	0.1048000	0.0930763	0.0387254	0.0284643	0.0860775	0.0546082	0.2104399	0.0982999	0.3291532	0.1285351	-638244.021
2801000	0.3505677	0.2547756	0.1301832	0.1142726	0.1010008	0.0414307	0.0255014	0.0877813	0.0547552	0.2588858	0.2043720	0.0928343	0.3260533	-638235.010
2802000	0.3869130	0.2668512	0.1273692	0.1063933	0.0886403	0.0377080	0.0245303	0.0826415	0.0565317	0.2587644	0.0963788	0.1555329	0.1395210	-638239.256
2803000	0.4074815	0.2465732	0.1295287	0.1162294	0.1022200	0.0461468	0.0350668	0.0788535	0.0490458	0.2397979	0.1254681	0.1433812	0.1172901	-638240.971
2804000	0.3916798	0.2503634	0.1264382	0.1121423	0.0962405	0.0427701	0.0284285	0.0700199	0.0678836	0.2427913	0.1513682	0.1907315	0.1810004	-638241.513
2805000	0.4098359	0.2420740	0.1371405	0.1296290	0.1206216	0.0425654	0.0254946	0.1129964	0.0662548	0.2388290	0.2398331	0.2469333	0.2028092	-638239.130
2806000	0.3672087	0.2251808	0.1226844	0.1066213	0.0951705	0.0487694	0.0332916	0.0762814	0.0446738	0.2228538	0.2028864	0.1754836	0.2274445	-638237.430
2807000	0.3801960	0.2516074	0.1430845	0.1286100	0.1113970	0.0414090	0.0311922	0.0785156	0.0575674	0.2286584	0.2106908	0.0770828	0.1330986	-638242.084
2808000	0.3929812	0.2496373	0.1436524	0.1274757	0.1182536	0.0465319	0.0347649	0.0893071	0.0456935	0.2181395	0.1706174	0.1539940	0.1036555	-638234.496
2809000	0.4059777	0.2527466	0.1382680	0.1259462	0.1120522	0.0453348	0.0325715	0.0758917	0.0514719	0.2242374	0.0709479	0.0883197	0.2403920	-638235.805
2810000	0.4011265	0.2627927	0.1569704	0.1360021	0.1203009	0.0567345	0.0461578	0.0760395	0.0472289	0.2283673	0.2888240	0.1557197	0.4796380	-638242.016
2811000	0.4055031	0.2317574	0.1320443	0.1131289	0.1012559	0.0419061	0.0286395	0.0852718	0.0524098	0.2324873	0.2067735	0.1165618	0.4118647	-638247.261
2812000	0.3915728	0.2348508	0.1204150	0.1114555	0.1014087	0.0395080	0.0291704	0.0939000	0.0577798	0.2721777	0.2545434	0.1132559	0.1328703	-638238.577
2813000	0.4058374	0.2465636	0.1252711	0.1085427	0.0960202	0.0396359	0.0305568	0.0803259	0.0720146	0.2361411	0.1896686	0.1786669	0.1188700	-638239.103
2814000	0.4038793	0.2669768	0.1637881	0.1483237	0.1294638	0.0475256	0.0281436	0.0790353	0.0428989	0.2046089	0.1810582	0.1976397	0.2735093	-638239.176
2815000	0.4000135	0.2578905	0.1606044	0.1429695	0.1285202	0.0480501	0.0305359	0.0874759	0.0385484	0.2035479	0.1350887	0.2471251	0.0999635	-638242.570
2816000	0.3886687	0.2542669	0.1478922	0.1328605	0.1179683	0.0347166	0.0214468	0.0696969	0.0591452	0.2267067	0.1107142	0.1550145	0.1375278	-638234.100
2817000	0.4040815	0.2501592	0.1466117	0.1322551	0.1175235	0.0408502	0.0244786	0.0847212	0.0648978	0.2224360	0.1994247	0.1676049	0.2000615	-638235.984
2818000	0.4004667	0.2484696	0.1539774	0.1315374	0.1192147	0.0497203	0.0257055	0.0706603	0.0470164	0.1998517	0.1801991	0.1529080	0.2800326	-638251.977
2819000	0.3820478	0.2491358	0.1423926	0.1259777	0.1097187	0.0494056	0.0337755	0.0728919	0.0647422	0.2391660	0.1515170	0.2463643	0.1943336	-638237.482
2820000	0.3970870	0.2634528	0.1488798	0.1293600	0.1166776	0.0549618	0.0414866	0.0749185	0.0465004	0.2423900	0.2591975	0.0839249	0.2359254	-638247.091
2821000	0.3944951	0.2563647	0.1537631	0.1393775	0.1230042	0.0504437	0.0237529	0.0818862	0.0503411	0.2059681	0.2437281	0.1395500	0.3215752	-638232.149
2822000	0.3937768	0.2430176	0.1414945	0.1288971	0.1088930	0.0352794	0.0260491	0.0915649	0.0478206	0.2725135	0.2036482	0.1914024	0.1873710	-638237.178
2823000	0.3798575	0.2254164	0.1406036	0.1182193	0.1025697	0.0510935	0.0350387	0.0731302	0.0493454	0.2316635	0.1863203	0.1852738	0.1824668	-638234.543
2824000	0.3837014	0.2533464	0.1379297	0.1268888	0.1126904	0.0421795	0.0296961	0.0711447	0.0490242	0.2261716	0.2326156	0.1292397	0.3498172	-638237.836
2825000	0.3935693	0.2459313	0.1294376	0.1157463	0.1051336	0.0441377	0.0289969	0.0884873	0.0654904	0.2394830	0.0959502	0.0734698	0.1043914	-638243.480
2826000	0.3885012	0.2467355	0.1247718	0.1120748	0.0949300	0.0471206	0.0364167	0.0800123	0.0551830	0.2232197	0.2748437	0.2181195	0.1245016	-638238.532
2827000	0.3822782	0.2476780	0.1189047	0.1089234	0.0950962	0.0350093	0.0217289	0.0945108	0.0766382	0.2474297	0.1947374	0.1791693	0.2477789	-638242.911
2828000	0.3877763	0.2414564	0.1261365	0.1100930	0.0984884	0.0313659	0.0226246	0.0802396	0.0509768	0.2726548	0.0952517	0.1425011	0.2624576	-638241.335
2829000	0.3952837	0.2335151	0.1084792	0.0949282	0.0846100	0.0442872	0.0278766	0.1038059	0.0580661	0.2680852	0.1660424	0.1136958	0.1788869	-638242.501
2830000	0.3979508	0.2222327	0.1185689	0.1054700	0.0916878	0.0295212	0.0204854	0.0965733	0.0560650	0.2749374	0.0672285	0.1792181	0.1674384	-638232.542
2831000	0.3922344	0.2426382	0.1292336	0.1132887	0.1002433	0.0401408	0.0235774	0.0872048	0.0611471	0.2740073	0.1422086	0.2628622	0.3539176	-638235.215
2832000	0.3863514	0.2588694	0.1363978	0.1225850	0.1037347	0.0464606	0.0325547	0.0701324	0.0529902	0.1960928	0.1123406	0.1206042	0.1537317	-638234.770
2833000	0.3718149	0.2566835	0.1268240	0.1157671	0.1031347	0.0458348	0.0314171	0.0637425	0.0629660	0.2127183	0.2684847	0.2558774	0.1633601	-638240.622
2834000	0.3971550	0.2564840	0.1285224	0.1137435	0.1045180	0.0450184	0.0302867	0.0885293	0.0497188	0.2933368	0.1423313	0.1503913	0.4038500	-638240.442
2835000	0.3928437	0.2423961	0.1399282	0.1205363	0.1038312	0.0328241	0.0207353	0.0820117	0.0567118	0.2948675	0.1701588	0.1245704	0.2313309	-638242.192
2836000	0.3818820	0.2540415	0.1361614	0.1295389	0.1191723	0.0406340	0.0294967	0.0889089	0.0739513	0.2772553	0.2292112	0.1424636	0.1964552	-638240.618
2837000	0.3975785	0.2481756	0.1616734	0.1437085	0.1238322	0.0478060	0.0289614	0.0675950	0.0512021	0.2369841	0.1417289	0.1340146	0.3502043	-638236.844
2838000	0.4041885	0.2405781	0.1555368	0.1408887	0.1260048	0.0515903	0.0327115	0.0760506	0.0533130	0.2138914	0.0957669	0.0954187	0.1771576	-638245.278
2839000	0.3997915	0.2531747	0.1482240	0.1232643	0.1033080	0.0496743	0.0350587	0.0644553	0.0628765	0.2038202	0.2249297	0.2580076	0.1204542	-638238.813
2840000	0.3899122	0.2551867	0.1377174	0.1229342	0.1079179	0.0542076	0.0395426	0.0707652	0.0454936	0.2004659	0.2621166	0.1434680	0.2693423	-638239.299
2841000	0.3790577	0.2489263	0.1261231	0.1108519	0.0950870	0.0384735	0.0242981	0.0796194	0.0560458	0.4197672	0.1738387	0.1761191	0.2387260	-638239.787
2842000	0.3929757	0.2529831	0.1402673	0.1227963	0.1079787	0.0423821	0.0341196	0.0832233	0.0536671	0.2626335	0.2487468	0.2684820	0.3474026	-638245.336
2843000	0.3965686	0.2463916	0.1543007	0.1412162	0.1310413	0.0425109	0.0312238	0.0704550	0.0480932	0.2385609	0.2108220	0.0889091	0.1403252	-638238.291
2844000	0.3842128	0.2541136	0.1630924	0.1502451	0.1374704	0.0445556	0.0336470	0.0741888	0.0577649	0.2463278	0.0890769	0.2077204	0.1523843	-638233.247
2845000	0.4045269	0.2711482	0.1510013	0.1392254	0.1213094	0.0371636	0.0246897	0.0797383	0.0557424	0.2810188	0.1424408	0.1567185	0.2848175	-638244.176
2846000	0.3972338	0.2468748	0.1542937	0.1336139	0.1207283	0.0487541	0.0341847	0.0934539	0.0488571	0.2418584	0.1749807	0.0850773	0.1292728	-638233.628
2847000	0.3941700	0.2536105	0.1375207	0.1253027	0.1143050	0.0415986	0.0294566	0.0897942	0.0592087	0.2219223	0.2125060	0.1396447	0.1232105	-638246.374
2848000	0.4048532	0.2680138	0.1492388	0.1316778	0.1130390	0.0457036	0.0303149	0.0601698	0.0641166	0.1999592	0.0740727	0.1443521	0.1799479	-638235.397
2849000	0.3695724	0.2730607	0.1219087	0.1150973	0.1049251	0.0325154	0.0246971	0.0952759	0.0882932	0.2385686	0.1744035	0.3810576	0.1508400	-638232.481
2850000	0.3914906	0.2403388	0.1275389	0.1104893	0.0963510	0.0362367	0.0285048	0.0807651	0.0590754	0.3839588	0.1466010	0.1433650	0.2816160	-638244.031
2851000	0.3985336	0.2456930	0.1047845	0.0918409	0.0785555	0.0375861	0.0308952	0.1110079	0.0567701	0.2832238	0.3677949	0.1873639	0.1742241	-638238.920
2852000	0.3955854	0.2497860	0.1034966	0.0975837	0.0836132	0.0361299	0.0248819	0.0962120	0.0596317	0.3904558	0.1494171	0.1563943	0.2704246	-638233.931
2853000	0.3857835	0.2590182	0.1394184	0.1200890	0.1096981	0.0401784	0.0272532	0.0671441	0.0509305	0.1818961	0.1640636	0.2581141	0.2706075	-638235.074
2854000	0.3916036	0.2487690	0.1321744	0.1202801	0.1083065	0.0449261	0.0345849	0.0741729	0.0518052	0.2210544	0.0604311	0.1201869	0.1363153	-638237.727
2855000	0.3953469	0.2514808	0.1291066	0.1205439	0.1051987	0.0415963	0.0298738	0.1152815	0.0591515	0.2337432	0.2201109	0.1251358	0.1454752	-638240.419
2856000	0.3932453	0.2703555	0.1406612	0.1250215	0.1012527	0.0424448	0.0343657	0.0768090	0.0438396	0.2278944	0.1381370	0.4459393	0.2003218	-638245.926
2857000	0.3925504	0.2440097	0.1128955	0.0996842	0.0888261	0.0385508	0.0206289	0.0927533	0.0538138	0.2271180	0.1992789	0.1415378	0.3208686	-638237.132
2858000	0.3646109	0.2478204	0.1022738	0.0841324	0.0731782	0.0306665	0.0232277	0.0962856	0.0868797	0.3009960	0.1739462	0.4063890	0.1254125	-638241.617
2859000	0.3997409	0.2531870	0.1179734	0.1045019	0.0805491	0.0302348	0.0204116	0.0967612	0.0566173	0.3313227	0.2337945	0.1600198	0.1656471	-638236.166
2860000	0.3862087	0.2513879	0.1145642	0.1062951	0.0957115	0.0384636	0.0280561	0.0872649	0.0706550	0.3024751	0.1940564	0.2141252	0.1658696	-638233.761
2861000	0.3974436	0.2503301	0.1194809	0.1067702	0.0943646	0.0407203	0.0327877	0.0832525	0.0683968	0.2110187	0.0892265	0.2106131	0.2890231	-638237.029
2862000	0.4087673	0.2461273	0.1310945	0.1159505	0.0977053	0.0374737	0.0267532	0.0799910	0.0675029	0.2379785	0.1203219	0.3497996	0.1233589	-638238.984
2863000	0.3663563	0.2491510	0.1337251	0.1165430	0.1058825	0.0425680	0.0265959	0.0727485	0.0468630	0.2377847	0.2901281	0.2391246	0.1311883	-638245.352
2864000	0.3835706	0.2492316	0.1534876	0.1322669	0.1157853	0.0596424	0.0440847	0.0762140	0.0510966	0.1726078	0.1387574	0.1307522	0.2472282	-638241.735
2865000	0.3897234	0.2613422	0.1592974	0.1362150	0.1210639	0.0527155	0.0359720	0.0678876	0.0443242	0.1823013	0.1256654	0.1431829	0.3869584	-638238.779
2866000	0.3798154	0.2423013	0.1604268	0.1405711	0.1306062	0.0486015	0.0290742	0.0719718	0.0502044	0.2330576	0.1156390	0.0939822	0.3159103	-638231.775
2867000	0.3687638	0.2512650	0.1721815	0.1533642	0.1353612	0.0526877	0.0357509	0.0603693	0.0466615	0.2013201	0.1816940	0.1348419	0.2078045	-638239.063
2868000	0.4030385	0.2508979	0.1660210	0.1436253	0.1290537	0.0689888	0.0435884	0.0807454	0.0431612	0.2184834	0.2304983	0.1005670	0.4615189	-638231.135
2869000	0.3866260	0.2484736	0.1484166	0.1337210	0.1221346	0.0499718	0.0338857	0.0697895	0.0574705	0.2176332	0.1193660	0.1355392	0.1701356	-638236.679
2870000	0.3791992	0.2472030	0.1438144	0.1267863	0.1149555	0.0379961	0.0222086	0.0736827	0.0551743	0.2500551	0.1136315	0.0680473	0.2942590	-638242.732
2871000	0.3914438	0.2515965	0.1452540	0.1323885	0.1181804	0.0407102	0.0271808	0.0895680	0.0605287	0.2440844	0.2002526	0.0969415	0.1617727	-638232.615
2872000	0.3876345	0.2480914	0.1694832	0.1498579	0.1347831	0.0492518	0.0375739	0.0683986	0.0477268	0.2202345	0.1287191	0.1149422	0.5776425	-638237.672
2873000	0.3923464	0.2777050	0.2027199	0.1746806	0.1580574	0.0709149	0.0542050	0.0605016	0.0439437	0.1968770	0.3219311	0.1713676	0.2494845	-638241.113
2874000	0.3564000	0.3019534	0.2226450	0.2034424	0.1742461	0.0645420	0.0460930	0.0581295	0.0452486	0.1864224	0.1683663	0.5019508	0.4353660	-638233.596
2875000	0.3944085	0.3178870	0.2075558	0.1901905	0.1641210	0.0669874	0.0568083	0.0607994	0.0658423	0.1714052	0.1621279	0.5043124	0.2529860	-638234.399
